"Country" "Master.ID"
"826" "Peru" "I0966"
"827" "Russia" "I1060"
"828" "Russia" "I1062"
"829" "Russia" "I1065"
"830" "Russia" "I1022"
"831" "Russia" "I1088"
"832" "Russia" "I1084"
"833" "Russia" "I1082"
"834" "Russia" "I1055"
"835" "Russia" "I1018"
"836" "Russia" "I1017"
"837" "Russia" "I1019"
"838" "Russia" "I1086"
"839" "Russia" "I1090"
"840" "Russia" "I1024"
"841" "Russia" "I1063"
"842" "Russia" "I1058"
"843" "Russia" "I1029"
"844" "Russia" "I1020"
"845" "Russia" "I1028"
"846" "Russia" "I1064"
"847" "Russia" "I1089"
"848" "Russia" "I1054"
"849" "Russia" "I1053"
"850" "Russia" "I1027"
"851" "Russia" "I1056"
"852" "Russia" "I1057"
"853" "Germany" "I0022"
"854" "Germany" "I0026"
"855" "Sweden" "I0013"
"856" "Sweden" "I0011"
"857" "Sweden" "I0015"
"858" "Sweden" "I0012"
"859" "Sweden" "I0014"
"860" "Sweden" "I0017"
"861" "Argentina" "I1748"
"862" "Argentina" "I0309"
"863" "Peru" "I1357"
"864" "Peru" "I1484"
"865" "Peru" "I1743"
"866" "Peru" "I1744"
"867" "Peru" "I1400"
"868" "Peru" "I0238"
"869" "Peru" "I1479"
"870" "Peru" "I1396"
"871" "Peru" "I1358"
"872" "Peru" "I1485"
"873" "Peru" "I1742"
"874" "Peru" "I1356"
"875" "Hungary" "I0447"
"876" "Hungary" "I0449"
"877" "France" "I1388"
"878" "France" "I1382"
"879" "France" "I1381"
"880" "France" "I1391"
"881" "France" "I1389"
"882" "France" "I1390"
"883" "Israel" "I0644"
"884" "Israel" "I1180"
"885" "Israel" "I1177"
"886" "Israel" "I1155"
"887" "Israel" "I1181"
"888" "Israel" "I1172"
"889" "Israel" "I1187"
"890" "Israel" "I1171"
"891" "Israel" "I1164"
"892" "Israel" "I1184"
"893" "Israel" "I1179"
"894" "Israel" "I1182"
"895" "Israel" "I1170"
"896" "Israel" "I1168"
"897" "Israel" "I1152"
"898" "Israel" "I1178"
"899" "USA" "I1123"
"900" "USA" "I1124"
"901" "USA" "I1128"
"902" "USA" "I1129"
"903" "USA" "I1125"
"904" "USA" "I1127"
"905" "USA" "I1118"
"906" "USA" "I0721"
"907" "USA" "I0712"
"908" "USA" "I0719"
"909" "Hungary" "I1508"
"910" "Hungary" "I1500"
"911" "Turkey" "I1100"
"912" "Turkey" "I1102"
"913" "Turkey" "I1099"
"914" "Turkey" "I1103"
"915" "Turkey" "I1101"
"916" "Turkey" "I1097"
"917" "Turkey" "I0744"
"918" "Turkey" "I1096"
"919" "Turkey" "I1098"
"920" "Turkey" "I0708"
"921" "Turkey" "I0745"
"922" "Turkey" "I0746"
"923" "Turkey" "I0707"
"924" "Turkey" "I0709"
"925" "Turkey" "I0725"
"926" "Turkey" "I0736"
"927" "Armenia" "I1634"
"928" "Armenia" "I1632"
"929" "Armenia" "I1631"
"930" "Armenia" "I1635"
"931" "Armenia" "I1633"
"932" "Armenia" "I1658"
"933" "Armenia" "I1656"
"934" "Serbia" "I0633"
"935" "Serbia" "I0634"
"936" "Serbia" "I1131"
"937" "Hungary" "I1499"
"938" "Armenia" "I1409"
"939" "Armenia" "I1407"
"940" "Hungary" "I1502"
"941" "Iran" "I1290"
"942" "Hungary" "I1497"
"943" "Hungary" "I1495"
"944" "Hungary" "I1498"
"945" "Jordan" "I1705"
"946" "Jordan" "I1706"
"947" "Jordan" "I1679"
"948" "Hungary" "I1507"
"949" "Hungary" "I1504"
"950" "Hungary" "I1506"
"951" "Hungary" "I1496"
"952" "North Macedonia" "I0676"
"953" "Hungary" "I1505"
"954" "Ukraine" "I1736"
"955" "Ukraine" "I1734"
"956" "Ukraine" "I1738"
"957" "Ukraine" "I1732"
"958" "Jordan" "I1709"
"959" "Jordan" "I1727"
"960" "Jordan" "I1710"
"961" "Jordan" "I1707"
"962" "Jordan" "I1704"
"963" "Jordan" "I1730"
"964" "Jordan" "I1699"
"965" "Iran" "I1670"
"966" "Iran" "I1662"
"967" "Iran" "I1674"
"968" "Iran" "I1665"
"969" "Iran" "I1671"
"970" "Russia" "I1193"
"971" "Russia" "I1190"
"972" "Russia" "I1196"
"973" "Russia" "I1197"
"974" "Russia" "I1198"
"975" "Russia" "I1202"
"976" "Russia" "MA1"
"977" "Russia" "AfontovaGora2"
"978" "Greenland" "Inuk"
"979" "Canada" "LateDorset-XIV-H_126"
"980" "Canada" "MARC1491"
"981" "Canada" "MARC481"
"982" "Canada" "XIV_C_748"
"983" "Russia" "Kostenki14"
"984" "Hungary" "I1502"
"985" "Hungary" "I1504"
"986" "Hungary" "I1497"
"987" "Hungary" "I1503"
"988" "Hungary" "I1507"
"989" "Hungary" "I1508"
"990" "Hungary" "I1506"
"991" "Hungary" "I1498"
"992" "Hungary" "I1499"
"993" "Hungary" "I1505"
"994" "Hungary" "I1500"
"995" "Hungary" "I1495"
"996" "Brazil" "Botocudo15.SG"
"997" "Brazil" "Bot17"
"998" "Sweden" "StoraForvar11"
"999" "Sweden" "Ajvide52"
"1000" "Sweden" "Ajvide53"
"1001" "Sweden" "Ajvide58"
"1002" "Sweden" "Ajvide59"
"1003" "Sweden" "Ajvide70"
"1004" "Sweden" "Gokhem2"
"1005" "Sweden" "Gokhem4"
"1006" "Sweden" "Gokhem5"
"1007" "Sweden" "Gokhem7"
"1008" "Sweden" "Ire8"
"1009" "Italy" "Iceman"
"1010" "Spain" "I0585"
"1011" "Russia" "I0061"
"1012" "Poland" "RISE1"
"1013" "Denmark" "RISE21"
"1014" "Denmark" "RISE42"
"1015" "Denmark" "RISE47"
"1016" "Denmark" "RISE61"
"1017" "Denmark" "RISE71"
"1018" "Sweden" "RISE94"
"1019" "Sweden" "RISE97"
"1020" "Sweden" "RISE98"
"1021" "Poland" "RISE109"
"1022" "Poland" "RISE139"
"1023" "Poland" "RISE145"
"1024" "Poland" "RISE150"
"1025" "Poland" "RISE154"
"1026" "Sweden" "RISE174"
"1027" "Sweden" "RISE175"
"1028" "Sweden" "RISE179"
"1029" "Sweden" "RISE207"
"1030" "Sweden" "RISE210"
"1031" "Russia" "RISE240"
"1032" "Hungary" "RISE247"
"1033" "Hungary" "RISE254"
"1034" "Denmark" "RISE276"
"1035" "Hungary" "RISE349"
"1036" "Hungary" "RISE371"
"1037" "Hungary" "RISE373"
"1038" "Hungary" "RISE374"
"1039" "Russia" "RISE386"
"1040" "Kazakhstan" "RISE391"
"1041" "Russia" "RISE392"
"1042" "Russia" "RISE394"
"1043" "Russia" "RISE395"
"1044" "Armenia" "RISE396"
"1045" "Armenia" "RISE397"
"1046" "Armenia" "RISE407"
"1047" "Armenia" "RISE408"
"1048" "Armenia" "RISE412"
"1049" "Armenia" "RISE413"
"1050" "Armenia" "RISE416"
"1051" "Armenia" "RISE423"
"1052" "Poland" "RISE431"
"1053" "Germany" "RISE434"
"1054" "Germany" "RISE435"
"1055" "Germany" "RISE436"
"1056" "Germany" "RISE446"
"1057" "Germany" "RISE471"
"1058" "Hungary" "RISE479"
"1059" "Hungary" "RISE480"
"1060" "Hungary" "RISE483"
"1061" "Hungary" "RISE484"
"1062" "Italy" "RISE486"
"1063" "Italy" "RISE487"
"1064" "Italy" "RISE489"
"1065" "Russia" "I3423"
"1066" "Russia" "RISE493"
"1067" "Russia" "I3425"
"1068" "Russia" "RISE495"
"1069" "Russia" "RISE496"
"1070" "Russia" "RISE497"
"1071" "Russia" "RISE499"
"1072" "Russia" "RISE500"
"1073" "Russia" "RISE502"
"1074" "Russia" "RISE503"
"1075" "Russia" "RISE504"
"1076" "Russia" "RISE505"
"1077" "Russia" "I10565"
"1078" "Russia" "RISE510"
"1079" "Russia" "RISE511"
"1080" "Russia" "RISE512"
"1081" "Russia" "RISE523"
"1082" "Russia" "RISE524"
"1083" "Russia" "RISE525"
"1084" "Russia" "RISE546"
"1085" "Russia" "RISE547"
"1086" "Russia" "RISE548"
"1087" "Russia" "RISE550"
"1088" "Russia" "RISE552"
"1089" "Russia" "RISE553"
"1090" "Russia" "RISE554"
"1091" "Russia" "RISE555"
"1092" "Germany" "I4124"
"1093" "Germany" "I4132"
"1094" "Germany" "I4143"
"1095" "Germany" "I4144"
"1096" "Germany" "I4134"
"1097" "Czech Republic" "I4145"
"1098" "Czech Republic" "I4136"
"1099" "Czech Republic" "I5026"
"1100" "Czech Republic" "I4137"
"1101" "Czech Republic" "I4139"
"1102" "Czech Republic" "I4130"
"1103" "Montenegro" "RISE595"
"1104" "Montenegro" "I13170"
"1105" "Lithuania" "RISE598"
"1106" "Russia" "RISE600"
"1107" "Russia" "RISE601"
"1108" "Russia" "RISE602"
"1109" "Peru" "I0237"
"1110" "Israel" "I0867"
"1111" "Israel" "I1165"
"1112" "Russia" "I1206"
"1113" "Spain" "I1271"
"1114" "Spain" "I1303"
"1115" "Germany" "I1549"
"1116" "Spain" "I0407"
"1117" "Germany" "I1560"
"1118" "Germany" "I0025"
"1119" "Russia" "I0247"
"1120" "Russia" "I0423"
"1121" "Russia" "I0443"
"1122" "Turkey" "I0726"
"1123" "Israel" "I0861"
"1124" "Israel" "I1160"
"1125" "Israel" "I1166"
"1126" "Germany" "I0103"
"1127" "Germany" "I0172"
"1128" "Spain" "I0408"
"1129" "Spain" "I0412"
"1130" "Peru" "I0038"
"1131" "Peru" "I0042"
"1132" "Peru" "I0044"
"1133" "Germany" "I0054"
"1134" "Germany" "I0104"
"1135" "Germany" "I0116"
"1136" "Germany" "I0118"
"1137" "Spain" "I0406"
"1138" "Spain" "I0410"
"1139" "Spain" "I0413"
"1140" "USA" "kennewick"
"1141" "Hungary" "I1496"
"1142" "Italy" "Villabruna"
"1143" "Russia" "Kostenki12"
"1144" "Czech Republic" "Vestonice16"
"1145" "Russia" "Kostenki14"
"1146" "Czech Republic" "Pavlov1"
"1147" "Romania" "Muierii2"
"1148" "Czech Republic" "Vestonice13"
"1149" "Czech Republic" "Vestonice15"
"1150" "Czech Republic" "Vestonice43"
"1151" "Italy" "Ostuni2"
"1152" "Italy" "Ostuni1"
"1153" "Italy" "Continenza"
"1154" "Czech Republic" "Vestonice14"
"1155" "Spain" "ElMiron"
"1156" "Russia" "AfontovaGora3"
"1157" "Austria" "I1577"
"1158" "Argentina" "I0308"
"1159" "Hungary" "I1893"
"1160" "Hungary" "I1904"
"1161" "Kazakhstan" "I1931"
"1162" "Germany" "I1593"
"1163" "Germany" "I1563"
"1164" "Germany" "I1565"
"1165" "Ethiopia" "I5950"
"1166" "Spain" "CB13"
"1167" "Spain" "ATP3"
"1168" "Spain" "ATP7"
"1169" "Spain" "ATP9"
"1170" "Spain" "ATP17"
"1171" "Spain" "ATP20"
"1172" "Hungary" "I1876"
"1173" "Hungary" "I1882"
"1174" "Hungary" "I1883"
"1175" "Hungary" "I1885"
"1176" "Ukraine" "I1917"
"1177" "Ukraine" "I1926"
"1178" "Spain" "I1977"
"1179" "Spain" "I1981"
"1180" "Israel" "I2062"
"1181" "Russia" "I2069"
"1182" "Russia" "I2071"
"1183" "Ukraine" "I2105"
"1184" "Ukraine" "I2110"
"1185" "Ukraine" "I2111"
"1186" "Italy" "I2158"
"1187" "Bulgaria" "I2163"
"1188" "Bulgaria" "I2165"
"1189" "Hungary" "I2351"
"1190" "Hungary" "I2352"
"1191" "Hungary" "I2353"
"1192" "Hungary" "I2354"
"1193" "Hungary" "I2355"
"1194" "Hungary" "I2356"
"1195" "Hungary" "I2357"
"1196" "Hungary" "I2358"
"1197" "Hungary" "I2359"
"1198" "Hungary" "I2364"
"1199" "Hungary" "I2368"
"1200" "Hungary" "I2369"
"1201" "Hungary" "I2370"
"1202" "Hungary" "I2371"
"1203" "Hungary" "I2374"
"1204" "Hungary" "I2375"
"1205" "Hungary" "I2376"
"1206" "Hungary" "I2377"
"1207" "Hungary" "I2378"
"1208" "Hungary" "I2379"
"1209" "Hungary" "I2380"
"1210" "Hungary" "I2382"
"1211" "Hungary" "I2383"
"1212" "Hungary" "I2387"
"1213" "Hungary" "I2394"
"1214" "Hungary" "I2395"
"1215" "Germany" "I0056"
"1216" "Germany" "I0100"
"1217" "Israel" "I1072"
"1218" "Switzerland" "Bichon"
"1219" "Georgia" "KK1"
"1220" "Georgia" "SATP"
"1221" "South Africa" "UCT386"
"1222" "South Africa" "UCT473"
"1223" "South Africa" "KhoesanLeipzigHunter"
"1224" "Turkey" "kum4"
"1225" "Turkey" "kum6"
"1226" "Ireland" "bally"
"1227" "Ireland" "rath1"
"1228" "Ireland" "rath2"
"1229" "Ireland" "rath3"
"1230" "Sweden" "I0017"
"1231" "United Kingdom" "3DT16"
"1232" "United Kingdom" "3DT26"
"1233" "United Kingdom" "6DT18"
"1234" "United Kingdom" "6DT21"
"1235" "United Kingdom" "6DT22"
"1236" "United Kingdom" "6DT23"
"1237" "United Kingdom" "6DT3"
"1238" "United Kingdom" "M1489"
"1239" "United Kingdom" "I17268"
"1240" "Kazakhstan" "I3752"
"1241" "Kazakhstan" "Ze6b"
"1242" "Kenya" "I0595"
"1243" "Spain" "I0461"
"1244" "Argentina" "I2230"
"1245" "Argentina" "I2232"
"1246" "Peru" "I2233"
"1247" "Peru" "I2236"
"1248" "Peru" "I2237"
"1249" "Peru" "I2238"
"1250" "Peru" "I2241"
"1251" "Peru" "I2242"
"1252" "Peru" "I2243"
"1253" "Peru" "I2244"
"1254" "Peru" "I2250"
"1255" "Peru" "I2251"
"1256" "Peru" "I2252"
"1257" "Peru" "I2253"
"1258" "Peru" "I2261"
"1259" "Peru" "I2262"
"1260" "Peru" "I2263"
"1261" "Peru" "I2264"
"1262" "Peru" "I2268"
"1263" "Chile" "I2537"
"1264" "Chile" "I2539"
"1265" "Chile" "I2540"
"1266" "Peru" "I2543"
"1267" "Peru" "I2544"
"1268" "Peru" "I2545"
"1269" "Peru" "I2549"
"1270" "Peru" "I2550"
"1271" "Peru" "I2551"
"1272" "United Kingdom" "I2445"
"1273" "United Kingdom" "I2452"
"1274" "United Kingdom" "I2453"
"1275" "United Kingdom" "I2454"
"1276" "United Kingdom" "I2455"
"1277" "Hungary" "I2373"
"1278" "Hungary" "I1877"
"1279" "Austria" "I2483"
"1280" "India" "I3345"
"1281" "Russia" "I3354"
"1282" "Russia" "I3358"
"1283" "India" "I3405"
"1284" "India" "I3406"
"1285" "Kazakhstan" "I3451"
"1286" "Kazakhstan" "I3769"
"1287" "Kazakhstan" "I3788"
"1288" "Kazakhstan" "I3860"
"1289" "Kazakhstan" "I3861"
"1290" "Kazakhstan" "I3864"
"1291" "Russia" "I3356"
"1292" "India" "I3352"
"1293" "Russia" "I3355"
"1294" "India" "I3342"
"1295" "India" "I3350"
"1296" "Kazakhstan" "I3767"
"1297" "Croatia" "I3499"
"1298" "India" "I3403"
"1299" "India" "I3404"
"1300" "Germany" "I2014"
"1301" "Germany" "I2020"
"1302" "Germany" "I2022"
"1303" "United Kingdom" "I2980"
"1304" "United Kingdom" "I2981"
"1305" "United Kingdom" "I2988"
"1306" "United Kingdom" "I3136"
"1307" "United Kingdom" "I3137"
"1308" "United Kingdom" "I3138"
"1309" "Ukraine" "I3141"
"1310" "Ukraine" "I3151"
"1311" "United Kingdom" "I3255"
"1312" "Spain" "I3270"
"1313" "Spain" "I3271"
"1314" "Spain" "I3272"
"1315" "Croatia" "I3313"
"1316" "Spain" "I3322"
"1317" "Spain" "I3324"
"1318" "India" "I3343"
"1319" "India" "I3344"
"1320" "India" "I3346"
"1321" "Russia" "I3388"
"1322" "Russia" "I3390"
"1323" "Russia" "I3395"
"1324" "India" "I3401"
"1325" "India" "I3407"
"1326" "Portugal" "I3432"
"1327" "Croatia" "I3433"
"1328" "Spain" "I3485"
"1329" "Spain" "I3486"
"1330" "Spain" "I3487"
"1331" "Spain" "I3488"
"1332" "Spain" "I3490"
"1333" "Spain" "I3491"
"1334" "Spain" "I3493"
"1335" "Croatia" "I3498"
"1336" "Hungary" "I3528"
"1337" "Hungary" "I3529"
"1338" "Spain" "I3574"
"1339" "Spain" "I3575"
"1340" "Spain" "I3577"
"1341" "Spain" "I3578"
"1342" "Spain" "I3579"
"1343" "Spain" "I3581"
"1344" "Germany" "I3599"
"1345" "Germany" "I3600"
"1346" "Germany" "I3601"
"1347" "Germany" "I3602"
"1348" "Germany" "I3604"
"1349" "Germany" "I3607"
"1350" "Italy" "I3642"
"1351" "Spain" "I3775"
"1352" "Spain" "I3776"
"1353" "Spain" "I3777"
"1354" "Spain" "I3778"
"1355" "Spain" "I3808"
"1356" "Spain" "I3810"
"1357" "Spain" "I3866"
"1358" "France" "I3874"
"1359" "France" "I3875"
"1360" "Bulgaria" "I3879"
"1361" "Russia" "I3951"
"1362" "Kazakhstan" "I3772"
"1363" "Spain" "I3269"
"1364" "United Kingdom" "I2977"
"1365" "United Kingdom" "I2978"
"1366" "United Kingdom" "I3133"
"1367" "United Kingdom" "I3256"
"1368" "United Kingdom" "I2979"
"1369" "United Kingdom" "I3134"
"1370" "United Kingdom" "I3135"
"1371" "United Kingdom" "I3132"
"1372" "Russia" "I3389"
"1373" "Russia" "I3392"
"1374" "Russia" "I3394"
"1375" "Russia" "I3396"
"1376" "Spain" "I3576"
"1377" "Russia" "I3949"
"1378" "Croatia" "I3947"
"1379" "Croatia" "I3948"
"1380" "Russia" "I3950"
"1381" "Spain" "I3315"
"1382" "Kazakhstan" "I3770"
"1383" "Italy" "I3876"
"1384" "Russia" "I3391"
"1385" "Russia" "I3393"
"1386" "Spain" "I3494"
"1387" "India" "I3351"
"1388" "India" "I3402"
"1389" "United Kingdom" "I3068"
"1390" "Hungary" "I2365"
"1391" "Poland" "I2403"
"1392" "Spain" "I3323"
"1393" "India" "I3348"
"1394" "India" "I3349"
"1395" "Hungary" "I3535"
"1396" "Hungary" "I3536"
"1397" "Hungary" "I3537"
"1398" "Spain" "I3582"
"1399" "Spain" "I3583"
"1400" "Spain" "I3585"
"1401" "Germany" "I3587"
"1402" "Germany" "I3588"
"1403" "Germany" "I3589"
"1404" "Germany" "I3590"
"1405" "Germany" "I3594"
"1406" "Taiwan" "I3611"
"1407" "Taiwan" "I3612"
"1408" "Ukraine" "I3714"
"1409" "Ukraine" "I3715"
"1410" "Ukraine" "I3717"
"1411" "Italy" "I3741"
"1412" "Italy" "I3743"
"1413" "Kazakhstan" "I3753"
"1414" "Spain" "I3756"
"1415" "Spain" "I3759"
"1416" "Kazakhstan" "I3763"
"1417" "Russia" "I3954"
"1418" "Israel" "I3965"
"1419" "Israel" "I3966"
"1420" "Kazakhstan" "I3976"
"1421" "Kazakhstan" "I3977"
"1422" "Spain" "I3980"
"1423" "Spain" "I3983"
"1424" "Spain" "I4054"
"1425" "Netherlands" "I4067"
"1426" "Netherlands" "I4068"
"1427" "Netherlands" "I4069"
"1428" "Netherlands" "I4070"
"1429" "Netherlands" "I4071"
"1430" "Netherlands" "I4073"
"1431" "Netherlands" "I4075"
"1432" "Netherlands" "I4076"
"1433" "Turkmenistan" "I4085"
"1434" "Turkmenistan" "I4086"
"1435" "Turkmenistan" "I4087"
"1436" "Romania" "I4088"
"1437" "Romania" "I4089"
"1438" "Italy" "I4109"
"1439" "Ukraine" "I4110"
"1440" "Ukraine" "I4111"
"1441" "Ukraine" "I4112"
"1442" "Ukraine" "I4114"
"1443" "Uzbekistan" "I4153"
"1444" "Uzbekistan" "I4156"
"1445" "Uzbekistan" "I4159"
"1446" "Uzbekistan" "I4161"
"1447" "Croatia" "I4167"
"1448" "Croatia" "I4168"
"1449" "Croatia" "I4175"
"1450" "Hungary" "I4178"
"1451" "Hungary" "I4181"
"1452" "Hungary" "I4183"
"1453" "Hungary" "I4184"
"1454" "Hungary" "I4185"
"1455" "Hungary" "I4186"
"1456" "Hungary" "I4187"
"1457" "Hungary" "I4188"
"1458" "Hungary" "I4189"
"1459" "Hungary" "I4196"
"1460" "Hungary" "I4199"
"1461" "Spain" "I4247"
"1462" "Germany" "I4248"
"1463" "Germany" "I4249"
"1464" "Germany" "I4250"
"1465" "Poland" "I4251"
"1466" "Poland" "I4252"
"1467" "Poland" "I4253"
"1468" "Uzbekistan" "I4255"
"1469" "Tajikistan" "I4257"
"1470" "Tajikistan" "I4258"
"1471" "Turkmenistan" "I4259"
"1472" "Kazakhstan" "I4262"
"1473" "Kazakhstan" "I4263"
"1474" "Kazakhstan" "I4264"
"1475" "Kazakhstan" "I4265"
"1476" "Kazakhstan" "I4267"
"1477" "Uzbekistan" "I4285"
"1478" "Uzbekistan" "I4286"
"1479" "Uzbekistan" "I4288"
"1480" "Uzbekistan" "I4289"
"1481" "Russia" "I0577"
"1482" "Germany" "I1594"
"1483" "Chile" "I1752"
"1484" "Chile" "I1753"
"1485" "Chile" "I1754"
"1486" "Ukraine" "I1763"
"1487" "United Kingdom" "I1767"
"1488" "United Kingdom" "I1770"
"1489" "United Kingdom" "I1775"
"1490" "Turkmenistan" "I1784"
"1491" "Ukraine" "I1819"
"1492" "Russia" "I1821"
"1493" "Russia" "I1828"
"1494" "Russia" "I1829"
"1495" "Spain" "I1836"
"1496" "Spain" "I1838"
"1497" "Spain" "I1840"
"1498" "Spain" "I1843"
"1499" "Russia" "I1851"
"1500" "Russia" "I1852"
"1501" "Russia" "I1853"
"1502" "Russia" "I1856"
"1503" "Hungary" "I1887"
"1504" "Hungary" "I1889"
"1505" "Hungary" "I1890"
"1506" "Hungary" "I1891"
"1507" "Hungary" "I1894"
"1508" "Hungary" "I1896"
"1509" "Hungary" "I1899"
"1510" "Hungary" "I1900"
"1511" "Hungary" "I1901"
"1512" "Hungary" "I1903"
"1513" "Hungary" "I1906"
"1514" "Hungary" "I1908"
"1515" "Hungary" "I1909"
"1516" "Israel" "I1934"
"1517" "Iran" "I1955"
"1518" "Russia" "I1958"
"1519" "Russia" "I1960"
"1520" "Spain" "I1972"
"1521" "Spain" "I1975"
"1522" "United Kingdom" "I2464"
"1523" "Bulgaria" "I2509"
"1524" "Bulgaria" "I2510"
"1525" "Iran" "I2513"
"1526" "Iran" "I2514"
"1527" "Bulgaria" "I2519"
"1528" "Bulgaria" "I2520"
"1529" "Romania" "I2532"
"1530" "Romania" "I2533"
"1531" "Romania" "I2534"
"1532" "Peru" "I2557"
"1533" "Peru" "I2558"
"1534" "Peru" "I2560"
"1535" "Peru" "I2563"
"1536" "United Kingdom" "I2565"
"1537" "United Kingdom" "I2566"
"1538" "United Kingdom" "I2567"
"1539" "United Kingdom" "I2568"
"1540" "United Kingdom" "I2569"
"1541" "United Kingdom" "I2573"
"1542" "United Kingdom" "I2574"
"1543" "France" "I2575"
"1544" "United Kingdom" "I2596"
"1545" "United Kingdom" "I2598"
"1546" "United Kingdom" "I2600"
"1547" "United Kingdom" "I2601"
"1548" "United Kingdom" "I2602"
"1549" "United Kingdom" "I2605"
"1550" "United Kingdom" "I2609"
"1551" "United Kingdom" "I2610"
"1552" "United Kingdom" "I2612"
"1553" "United Kingdom" "I2618"
"1554" "United Kingdom" "I2629"
"1555" "United Kingdom" "I2630"
"1556" "United Kingdom" "I2631"
"1557" "United Kingdom" "I2633"
"1558" "United Kingdom" "I2635"
"1559" "United Kingdom" "I2637"
"1560" "United Kingdom" "I2639"
"1561" "United Kingdom" "I2650"
"1562" "United Kingdom" "I2651"
"1563" "United Kingdom" "I2653"
"1564" "United Kingdom" "I2654"
"1565" "United Kingdom" "I2655"
"1566" "United Kingdom" "I2659"
"1567" "United Kingdom" "I2660"
"1568" "United Kingdom" "I2691"
"1569" "Hungary" "I2741"
"1570" "Hungary" "I2743"
"1571" "Hungary" "I2744"
"1572" "Hungary" "I2745"
"1573" "Hungary" "I2746"
"1574" "Hungary" "I2752"
"1575" "Hungary" "I2753"
"1576" "Hungary" "I2754"
"1577" "Hungary" "I2755"
"1578" "Hungary" "I2763"
"1579" "Hungary" "I2783"
"1580" "Hungary" "I2785"
"1581" "Hungary" "I2787"
"1582" "Hungary" "I2788"
"1583" "Hungary" "I2789"
"1584" "United Kingdom" "I2796"
"1585" "United Kingdom" "I2859"
"1586" "United Kingdom" "I2860"
"1587" "United Kingdom" "I2861"
"1588" "Iran" "I2923"
"1589" "Iran" "I2924"
"1590" "Iran" "I2925"
"1591" "United Kingdom" "I2932"
"1592" "United Kingdom" "I2933"
"1593" "United Kingdom" "I2934"
"1594" "United Kingdom" "I2935"
"1595" "Pakistan" "I2954"
"1596" "Pakistan" "I2959"
"1597" "United Kingdom" "I3005"
"1598" "United Kingdom" "I3033"
"1599" "United Kingdom" "I3039"
"1600" "United Kingdom" "I3040"
"1601" "United Kingdom" "I3041"
"1602" "United Kingdom" "I3065"
"1603" "United Kingdom" "I3085"
"1604" "United Kingdom" "I3130"
"1605" "Kazakhstan" "I3447"
"1606" "United Kingdom" "I1765"
"1607" "Peru" "I2258"
"1608" "United Kingdom" "I2656"
"1609" "United Kingdom" "I3025"
"1610" "Germany" "I3592"
"1611" "Germany" "I3593"
"1612" "Germany" "I3596"
"1613" "Germany" "I3597"
"1614" "Ukraine" "I3712"
"1615" "Ukraine" "I3713"
"1616" "Ukraine" "I3716"
"1617" "China" "Tianyuan"
"1618" "Brazil" "Lapa14"
"1619" "Brazil" "Lapa01"
"1620" "Brazil" "Lapa22"
"1621" "Brazil" "Lapa15"
"1622" "Brazil" "Lapa05"
"1623" "Russia" "NEO237"
"1624" "Russia" "NEO237"
"1625" "Ukraine" "I1819"
"1626" "Ukraine" "I1378"
"1627" "Latvia" "I4626"
"1628" "Latvia" "I4627"
"1629" "Latvia" "I4628"
"1630" "Latvia" "I4629"
"1631" "Latvia" "I4631"
"1632" "Latvia" "I4632"
"1633" "Russia" "I3952"
"1634" "Netherlands" "I4074"
"1635" "Romania" "I4081"
"1636" "Kazakhstan" "I4295"
"1637" "France" "I4303"
"1638" "Uzbekistan" "I4312"
"1639" "Uzbekistan" "I4313"
"1640" "Uzbekistan" "I4314"
"1641" "Uzbekistan" "I4315"
"1642" "Kazakhstan" "I4318"
"1643" "Kazakhstan" "I4321"
"1644" "Kazakhstan" "I4322"
"1645" "Kazakhstan" "I4323"
"1646" "Croatia" "I4331"
"1647" "Croatia" "I4332"
"1648" "Iran" "I4351"
"1649" "Vanuatu" "I4419"
"1650" "Vanuatu" "I4424"
"1651" "Vanuatu" "I4425"
"1652" "Latvia" "I4432"
"1653" "Latvia" "I4434"
"1654" "Latvia" "I4435"
"1655" "Latvia" "I4436"
"1656" "Latvia" "I4437"
"1657" "Latvia" "I4438"
"1658" "Latvia" "I4439"
"1659" "Latvia" "I4440"
"1660" "Latvia" "I4441"
"1661" "Vanuatu" "I4450"
"1662" "Israel" "I4517"
"1663" "Israel" "I1169"
"1664" "Israel" "I4518"
"1665" "Israel" "I4519"
"1666" "Israel" "I4521"
"1667" "Israel" "I4525"
"1668" "Latvia" "I4550"
"1669" "Latvia" "I4551"
"1670" "Latvia" "I4552"
"1671" "Latvia" "I4553"
"1672" "Latvia" "I4554"
"1673" "Spain" "I4562"
"1674" "Spain" "I4563"
"1675" "Spain" "I4565"
"1676" "Kazakhstan" "I4566"
"1677" "Latvia" "I4626"
"1678" "Latvia" "I4627"
"1679" "Latvia" "I4628"
"1680" "Latvia" "I4629"
"1681" "Romania" "I4655"
"1682" "Serbia" "I4657"
"1683" "Serbia" "I4665"
"1684" "Serbia" "I4666"
"1685" "Kazakhstan" "I4773"
"1686" "Kazakhstan" "I4774"
"1687" "Kazakhstan" "I4776"
"1688" "Kazakhstan" "I4778"
"1689" "Kazakhstan" "I4779"
"1690" "Kazakhstan" "I4782"
"1691" "Kazakhstan" "I4783"
"1692" "Kazakhstan" "I4784"
"1693" "Kazakhstan" "I4787"
"1694" "United Kingdom" "HG00096"
"1695" "United Kingdom" "HG00097"
"1696" "United Kingdom" "HG00099"
